PRODNSUMMDTLSEQ,PRODNSUMMSEQ,POLICYCD,PRODUCERCD,PRODNVALUE,PRODUCTCD,PRODUCTVERSION,TRANSACTIONDT,CREATEDBY,CREATEDDT,CREATEDAT,UPDATEDBY,UPDATEDDT,UPDATEDAT,ROWVERSION
2149366,559714900,91665,12253,240000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149367,559714900,91917,12253,254000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149472,559714968,88543,12253,12285000,EDU3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149473,559714969,91665,12253,14175000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149574,559715037,91917,12253,8282000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146938,559713129,88543,12253,448000,WOP3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146939,559713130,91665,12253,354000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146944,559713135,88543,12253,198000,FSR3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146945,559713136,91665,12253,156000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149320,559714868,91665,12253,294000,CIR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149368,559714901,91665,12253,240000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149369,559714901,91917,12253,254000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149474,559714970,88543,12253,12285000,EDU3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149475,559714971,91665,12253,14175000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149575,559715038,91917,12253,8282000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149576,559715039,43661,12253,31833000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150177,559715511,42731,12254,10452000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150178,559715511,40196,12254,33390000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150016,559715380,91358,12254,764000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150110,559715455,91362,12254,413000,CIR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150179,559715512,91451,12254,12784000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150180,559715512,91358,12254,15942000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150279,559715586,91239,12254,12592000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150280,559715586,91362,12254,8175000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152484,559717234,91362,12254,298000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152485,559717234,91239,12254,712000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152493,559717240,91239,12254,292000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152494,559717240,91362,12254,229000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159137,559722054,91358,12254,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159138,559722054,91451,12254,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159164,559722077,91239,12254,1,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159165,559722077,91362,12254,1,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150017,559715381,91358,12254,382000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150111,559715456,91362,12254,413000,CIR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150181,559715513,91451,12254,6392000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150182,559715513,91358,12254,7971000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150281,559715587,91239,12254,6296000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150282,559715587,91362,12254,8175000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152486,559717235,91362,12254,298000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152487,559717235,91239,12254,356000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152495,559717241,91239,12254,146000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152496,559717241,91362,12254,229000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150018,559715382,91358,12254,382000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150112,559715457,91362,12254,413000,CIR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150183,559715514,91451,12254,6392000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150184,559715514,91358,12254,7971000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150283,559715588,91239,12254,6296000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150284,559715588,91362,12254,8175000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152488,559717236,91362,12254,298000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152489,559717236,91239,12254,356000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152497,559717242,91239,12254,146000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152498,559717242,91362,12254,229000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150185,559715515,42731,12254,10452000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150186,559715515,40196,12254,33390000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141858,559709631,37127,12664,13344000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141859,559709632,37127,12664,13344000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140798,559708947,91327,12669,160000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140799,559708947,91330,12669,318000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140800,559708947,91329,12669,318000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140810,559708953,91330,12669,495000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140811,559708953,91329,12669,495000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140812,559708953,91327,12669,499000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152696,559717387,91330,12669,14300000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152697,559717387,91329,12669,14300000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152698,559717387,91327,12669,18270000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159651,559722465,91327,12669,1,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159652,559722465,91329,12669,1,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159653,559722465,91330,12669,1,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140801,559708948,91327,12669,160000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140802,559708948,91330,12669,318000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140803,559708948,91329,12669,318000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140813,559708954,91330,12669,495000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140814,559708954,91329,12669,495000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140815,559708954,91327,12669,499000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152699,559717388,91330,12669,14300000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152700,559717388,91329,12669,14300000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152701,559717388,91327,12669,18270000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140804,559708949,91327,12669,160000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140805,559708949,91330,12669,318000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140806,559708949,91329,12669,318000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140816,559708955,91330,12669,495000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140817,559708955,91329,12669,495000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140818,559708955,91327,12669,499000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152702,559717389,91330,12669,14300000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152703,559717389,91329,12669,14300000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152704,559717389,91327,12669,18270000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140015,559708339,44086,12721,15147000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140016,559708340,44086,12721,15147000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140549,559708739,42646,12724,32255000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140550,559708739,42647,12724,33390000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140551,559708739,43109,12724,34744000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140552,559708740,42646,12724,32255000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140553,559708740,42647,12724,33390000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140554,559708740,43109,12724,34744000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148787,559714485,43676,12894,274000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148788,559714485,42900,12894,452000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148791,559714487,42900,12894,145000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148792,559714487,43676,12894,231000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151161,559716179,43676,12894,7920000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151181,559716187,42900,12894,13050000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148789,559714486,43676,12894,274000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148790,559714486,42900,12894,452000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148793,559714488,42900,12894,145000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148794,559714488,43676,12894,231000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151162,559716180,43676,12894,7920000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151182,559716188,42900,12894,13050000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150840,559715954,43571,12921,12887000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150841,559715955,43571,12921,12887000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143038,559710516,91648,12945,13688000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143055,559710533,91648,12945,270000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159064,559721995,91648,12945,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143039,559710517,91648,12945,13688000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143056,559710534,91648,12945,270000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143040,559710518,91648,12945,13688000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143057,559710535,91648,12945,270000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143473,559710874,89451,12949,-12578000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143474,559710875,91795,12949,15874000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147077,559713230,91888,12949,15424000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149023,559714658,91888,12949,476000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149039,559714668,91888,12949,410000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2158425,559721521,91888,12949,1,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159152,559722065,89451,12949,-1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159153,559722066,91795,12949,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143475,559710876,89451,12949,-12578000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143476,559710877,63668,12949,6222000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143477,559710877,91795,12949,15874000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147078,559713231,91888,12949,7712000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149024,559714659,91888,12949,238000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149040,559714669,91888,12949,205000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143478,559710878,89451,12949,-12578000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143479,559710879,91795,12949,15874000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147079,559713232,91888,12949,7712000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149025,559714660,91888,12949,238000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149041,559714670,91888,12949,205000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143749,559711030,33878,12971,8163000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143750,559711030,41365,12971,10405000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143751,559711031,33878,12971,8163000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143752,559711031,41365,12971,10405000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140429,559708629,27467,13272,18900000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2144285,559711266,27467,13272,790000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2144287,559711268,27467,13272,350000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140430,559708630,27467,13272,18900000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2144286,559711267,27467,13272,790000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2144288,559711269,27467,13272,350000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149531,559715008,39237,13421,11180000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149532,559715009,39237,13421,11180000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141560,559709441,91371,13698,227900,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141561,559709441,91371,13698,227900,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142046,559709779,91371,13698,674160,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142047,559709779,91371,13698,674160,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141445,559709344,91371,13698,9749160,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141562,559709442,91371,13698,43000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141563,559709442,91371,13698,43000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142048,559709780,91371,13698,127200,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142049,559709780,91371,13698,127200,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141446,559709345,91371,13698,4157730,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141564,559709443,91371,13698,73100,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141565,559709443,91371,13698,73100,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142050,559709781,91371,13698,216240,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142051,559709781,91371,13698,216240,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141447,559709346,91371,13698,6164910,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141448,559709347,91371,13698,28674000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141566,559709444,91371,13698,430000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2141567,559709444,91371,13698,430000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142052,559709782,91371,13698,1272000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142053,559709782,91371,13698,1272000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
